RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818400079	 	3.0.1
REQUEST	56		Search	1545818433627	1545818438082	OK	 
REQUEST	202		Search	1545818431563	1545818438003	OK	 
REQUEST	204		Search	1545818431567	1545818438081	OK	 
REQUEST	170		Search	1545818431110	1545818438086	OK	 
REQUEST	48		Search	1545818431106	1545818437344	OK	 
REQUEST	272		Search	1545818430011	1545818438095	OK	 
REQUEST	112		Search	1545818433220	1545818438096	OK	 
USER	Users	354	START	1545818438106	1545818438106
USER	Users	355	START	1545818438206	1545818438206
USER	Users	356	START	1545818438306	1545818438306
USER	Users	357	START	1545818438422	1545818438422
USER	Users	358	START	1545818438525	1545818438525
USER	Users	359	START	1545818438637	1545818438637
REQUEST	206		Search	1545818429017	1545818438674	OK	 
USER	Users	360	START	1545818438722	1545818438722
REQUEST	43		Search	1545818431525	1545818438777	OK	 
USER	Users	361	START	1545818438871	1545818438871
USER	Users	362	START	1545818438928	1545818438928
USER	Users	363	START	1545818439103	1545818439103
REQUEST	293		Search	1545818432010	1545818438880	OK	 
USER	Users	364	START	1545818439117	1545818439117
REQUEST	97		Search	1545818430998	1545818438769	OK	 
REQUEST	164		Search	1545818429147	1545818438767	OK	 
REQUEST	143		Search	1545818428485	1545818438763	OK	 
REQUEST	124		Search	1545818432582	1545818438897	OK	 
REQUEST	287		Search	1545818431475	1545818439123	OK	 
REQUEST	196		Search	1545818432575	1545818439122	OK	 
REQUEST	259		Search	1545818428608	1545818438763	OK	 
REQUEST	285		Search	1545818431473	1545818438618	OK	 
REQUEST	291		Search	1545818431818	1545818439131	OK	 
REQUEST	208		Search	1545818429035	1545818438763	OK	 
REQUEST	165		Search	1545818433430	1545818439112	OK	 
REQUEST	151		Search	1545818431052	1545818438495	OK	 
REQUEST	224		Search	1545818433235	1545818439147	OK	 
REQUEST	103		Search	1545818429185	1545818439151	OK	 
REQUEST	62		Search	1545818431479	1545818439110	OK	 
REQUEST	109		Search	1545818431148	1545818439132	OK	 
REQUEST	161		Search	1545818429060	1545818439120	OK	 
REQUEST	169		Search	1545818429034	1545818438442	OK	 
REQUEST	303		Search	1545818433027	1545818439127	OK	 
REQUEST	145		Search	1545818431590	1545818439160	OK	 
REQUEST	225		Search	1545818433398	1545818439164	OK	 
REQUEST	106		Search	1545818431099	1545818438421	OK	 
USER	Users	365	START	1545818439217	1545818439217
REQUEST	281		Search	1545818430813	1545818439161	OK	 
REQUEST	72		Search	1545818429169	1545818438771	OK	 
REQUEST	232		Search	1545818432568	1545818439233	OK	 
USER	Users	366	START	1545818439316	1545818439316
USER	Users	367	START	1545818439417	1545818439417
REQUEST	194		Search	1545818422113	1545818438628	OK	 
REQUEST	50		Search	1545818430176	1545818439436	OK	 
USER	Users	50	END	1545818407708	1545818439440
USER	Users	368	START	1545818439517	1545818439517
USER	Users	369	START	1545818439624	1545818439624
USER	Users	370	START	1545818439724	1545818439724
USER	Users	371	START	1545818439818	1545818439818
REQUEST	71		Search	1545818430214	1545818439890	OK	 
USER	Users	372	START	1545818439909	1545818439909
REQUEST	64		Search	1545818429060	1545818440017	OK	 
REQUEST	110		Search	1545818430137	1545818440030	OK	 
REQUEST	304		Search	1545818433126	1545818440033	OK	 
REQUEST	230		Search	1545818429911	1545818440035	OK	 
REQUEST	182		Search	1545818433544	1545818440050	OK	 
USER	Users	373	START	1545818440008	1545818440008
USER	Users	374	START	1545818440227	1545818440227
USER	Users	375	START	1545818440227	1545818440227
REQUEST	315		Search	1545818434219	1545818440227	OK	 
REQUEST	323		Search	1545818435020	1545818440012	OK	 
REQUEST	68		Search	1545818430219	1545818440102	OK	 
REQUEST	205		Search	1545818430133	1545818440102	OK	 
REQUEST	211		Search	1545818430038	1545818440230	OK	 
REQUEST	257		Search	1545818428415	1545818440227	OK	 
REQUEST	264		Search	1545818429108	1545818440227	OK	 
REQUEST	296		Search	1545818432307	1545818440233	OK	 
REQUEST	186		Search	1545818433233	1545818440101	OK	 
REQUEST	260		Search	1545818428731	1545818440232	OK	 
REQUEST	314		Search	1545818434126	1545818440239	OK	 
REQUEST	117		Search	1545818428045	1545818440227	OK	 
REQUEST	212		Search	1545818427635	1545818440241	OK	 
REQUEST	136		Search	1545818431478	1545818440235	OK	 
REQUEST	88		Search	1545818429171	1545818440248	OK	 
REQUEST	247		Search	1545818427406	1545818440248	OK	 
REQUEST	276		Search	1545818430307	1545818440243	OK	 
REQUEST	148		Search	1545818429169	1545818440253	OK	 
REQUEST	295		Search	1545818432218	1545818440253	OK	 
REQUEST	265		Search	1545818429207	1545818440227	OK	 
REQUEST	297		Search	1545818432562	1545818440257	OK	 
REQUEST	274		Search	1545818430109	1545818440264	OK	 
REQUEST	130		Search	1545818429026	1545818440265	OK	 
REQUEST	166		Search	1545818430182	1545818440264	OK	 
REQUEST	114		Search	1545818432426	1545818440267	OK	 
REQUEST	256		Search	1545818428307	1545818440259	OK	 
REQUEST	73		Search	1545818430186	1545818440263	OK	 
USER	Users	376	START	1545818440306	1545818440306
USER	Users	377	START	1545818440406	1545818440406
USER	Users	378	START	1545818440506	1545818440506
USER	Users	379	START	1545818440608	1545818440608
USER	Users	380	START	1545818440710	1545818440710
USER	Users	381	START	1545818440807	1545818440807
REQUEST	173		Search	1545818434087	1545818440848	OK	 
REQUEST	122		Search	1545818433259	1545818440862	OK	 
REQUEST	248		Search	1545818432282	1545818440768	OK	 
USER	Users	382	START	1545818440917	1545818440917
USER	Users	383	START	1545818441016	1545818441016
USER	Users	384	START	1545818441118	1545818441118
REQUEST	98		Search	1545818435875	1545818441120	OK	 
REQUEST	115		Search	1545818432282	1545818441153	OK	 
REQUEST	283		Search	1545818431009	1545818441187	OK	 
USER	Users	385	START	1545818441293	1545818441293
REQUEST	312		Search	1545818433929	1545818441293	OK	 
REQUEST	226		Search	1545818432449	1545818441293	OK	 
REQUEST	254		Search	1545818435973	1545818441294	OK	 
REQUEST	221		Search	1545818431492	1545818441293	OK	 
USER	Users	386	START	1545818441317	1545818441317
REQUEST	185		Search	1545818433070	1545818441294	OK	 
REQUEST	153		Search	1545818434524	1545818441332	OK	 
REQUEST	294		Search	1545818432107	1545818440960	OK	 
REQUEST	229		Search	1545818431622	1545818440979	OK	 
REQUEST	213		Search	1545818430015	1545818441348	OK	 
REQUEST	55		Search	1545818429192	1545818440622	OK	 
REQUEST	181		Search	1545818434091	1545818441353	OK	 
REQUEST	220		Search	1545818432567	1545818440994	OK	 
REQUEST	262		Search	1545818428925	1545818441337	OK	 
REQUEST	134		Search	1545818433225	1545818441360	OK	 
REQUEST	310		Search	1545818433717	1545818441361	OK	 
REQUEST	54		Search	1545818432576	1545818441363	OK	 
USER	Users	387	START	1545818441416	1545818441416
USER	Users	388	START	1545818441516	1545818441516
USER	Users	389	START	1545818441619	1545818441619
REQUEST	316		Search	1545818434353	1545818441682	OK	 
USER	Users	390	START	1545818441719	1545818441719
REQUEST	84		Search	1545818431514	1545818441749	OK	 
REQUEST	301		Search	1545818432806	1545818441756	OK	 
REQUEST	237		Search	1545818433233	1545818441758	OK	 
USER	Users	391	START	1545818441816	1545818441816
USER	Users	392	START	1545818441917	1545818441917
REQUEST	92		Search	1545818431129	1545818441944	OK	 
REQUEST	243		Search	1545818433168	1545818441950	OK	 
USER	Users	393	START	1545818442016	1545818442016
REQUEST	96		Search	1545818434517	1545818442041	OK	 
REQUEST	58		Search	1545818432588	1545818442089	OK	 
USER	Users	394	START	1545818442120	1545818442120
REQUEST	270		Search	1545818429714	1545818442148	OK	 
REQUEST	75		Search	1545818436681	1545818442183	OK	 
REQUEST	123		Search	1545818432282	1545818442194	OK	 
REQUEST	242		Search	1545818434103	1545818442213	OK	 
USER	Users	395	START	1545818442241	1545818442241
REQUEST	137		Search	1545818436701	1545818442236	OK	 
REQUEST	149		Search	1545818433402	1545818442238	OK	 
REQUEST	133		Search	1545818431621	1545818442251	OK	 
REQUEST	90		Search	1545818433629	1545818442244	OK	 
REQUEST	288		Search	1545818431509	1545818442244	OK	 
REQUEST	282		Search	1545818430914	1545818442268	OK	 
USER	Users	396	START	1545818442316	1545818442316
USER	Users	397	START	1545818442417	1545818442417
USER	Users	398	START	1545818442516	1545818442516
USER	Users	399	START	1545818442628	1545818442628
USER	Users	400	START	1545818442719	1545818442719
REQUEST	121		Search	1545818429059	1545818442804	OK	 
USER	Users	401	START	1545818442819	1545818442819
USER	Users	402	START	1545818442895	1545818442895
USER	Users	403	START	1545818442996	1545818442996
REQUEST	284		Search	1545818438080	1545818443022	OK	 
REQUEST	273		Search	1545818430011	1545818443025	OK	 
REQUEST	51		Search	1545818431481	1545818443033	OK	 
REQUEST	299		Search	1545818432606	1545818443052	OK	 
USER	Users	404	START	1545818443100	1545818443100
REQUEST	167		Search	1545818432564	1545818443177	OK	 
USER	Users	405	START	1545818443237	1545818443237
REQUEST	188		Search	1545818435864	1545818443285	OK	 
REQUEST	93		Search	1545818433250	1545818443286	OK	 
REQUEST	319		Search	1545818434618	1545818443113	OK	 
REQUEST	176		Search	1545818436021	1545818443272	OK	 
REQUEST	100		Search	1545818429154	1545818443095	OK	 
REQUEST	241		Search	1545818434542	1545818443291	OK	 
REQUEST	27		Search	1545818432263	1545818443291	OK	 
USER	Users	406	START	1545818443299	1545818443299
REQUEST	292		Search	1545818431920	1545818443295	OK	 
REQUEST	132		Search	1545818433642	1545818443308	OK	 
REQUEST	179		Search	1545818433550	1545818443051	OK	 
REQUEST	163		Search	1545818435851	1545818443315	OK	 
REQUEST	324		Search	1545818435119	1545818443309	OK	 
USER	Users	407	START	1545818443396	1545818443396
USER	Users	408	START	1545818443498	1545818443498
USER	Users	409	START	1545818443596	1545818443596
REQUEST	57		Search	1545818433472	1545818443650	OK	 
USER	Users	410	START	1545818443705	1545818443705
USER	Users	411	START	1545818443800	1545818443800
REQUEST	146		Search	1545818432579	1545818443906	OK	 
USER	Users	412	START	1545818443918	1545818443918
USER	Users	413	START	1545818444018	1545818444018
REQUEST	85		Search	1545818436506	1545818444043	OK	 
REQUEST	215		Search	1545818435882	1545818444033	OK	 
REQUEST	143		Search	1545818439123	1545818444103	OK	 
REQUEST	344		Search	1545818437116	1545818444115	OK	 
REQUEST	203		Search	1545818437619	1545818444151	OK	 
USER	Users	414	START	1545818444190	1545818444190
REQUEST	234		Search	1545818435831	1545818444187	OK	 
REQUEST	193		Search	1545818434137	1545818444188	OK	 
REQUEST	218		Search	1545818437618	1545818444197	OK	 
REQUEST	298		Search	1545818432563	1545818444208	OK	 
REQUEST	70		Search	1545818435939	1545818444210	OK	 
USER	Users	415	START	1545818444222	1545818444222
REQUEST	318		Search	1545818434526	1545818444222	OK	 
REQUEST	346		Search	1545818437321	1545818444247	OK	 
USER	Users	416	START	1545818444362	1545818444362
REQUEST	227		Search	1545818432577	1545818444281	OK	 
REQUEST	279		Search	1545818430608	1545818444362	OK	 
REQUEST	300		Search	1545818432707	1545818444362	OK	 
REQUEST	178		Search	1545818437992	1545818444262	OK	 
REQUEST	261		Search	1545818435860	1545818444280	OK	 
REQUEST	235		Search	1545818433422	1545818444362	OK	 
REQUEST	309		Search	1545818433626	1545818444387	OK	 
REQUEST	190		Search	1545818434078	1545818444362	OK	 
REQUEST	356		Search	1545818438307	1545818444274	OK	 
REQUEST	306		Search	1545818433325	1545818444383	OK	 
REQUEST	63		Search	1545818433475	1545818444363	OK	 
REQUEST	251		Search	1545818431569	1545818444402	OK	 
REQUEST	333		Search	1545818436006	1545818443820	OK	 
USER	Users	417	START	1545818444416	1545818444416
REQUEST	239		Search	1545818433478	1545818444410	OK	 
USER	Users	418	START	1545818444517	1545818444517
USER	Users	419	START	1545818444616	1545818444616
USER	Users	420	START	1545818444716	1545818444716
USER	Users	421	START	1545818444817	1545818444817
USER	Users	422	START	1545818444916	1545818444916
USER	Users	423	START	1545818445021	1545818445021
REQUEST	280		Search	1545818430718	1545818445025	OK	 
REQUEST	286		Search	1545818438042	1545818445046	OK	 
REQUEST	240		Search	1545818434034	1545818445064	OK	 
USER	Users	424	START	1545818445118	1545818445118
REQUEST	52		Search	1545818435856	1545818445210	OK	 
USER	Users	425	START	1545818445251	1545818445251
USER	Users	52	END	1545818407916	1545818445250
USER	Users	426	START	1545818445327	1545818445327
REQUEST	236		Search	1545818436680	1545818445276	OK	 
REQUEST	140		Search	1545818435859	1545818445331	OK	 
REQUEST	83		Search	1545818433635	1545818445300	OK	 
REQUEST	326		Search	1545818435792	1545818445421	OK	 
REQUEST	81		Search	1545818437297	1545818445422	OK	 
REQUEST	209		Search	1545818438065	1545818445475	OK	 
REQUEST	66		Search	1545818437746	1545818445519	OK	 
USER	Users	428	START	1545818445521	1545818445521
USER	Users	427	START	1545818445521	1545818445521
REQUEST	175		Search	1545818432571	1545818445518	OK	 
REQUEST	237		Search	1545818441769	1545818445519	OK	 
REQUEST	274		Search	1545818440265	1545818445529	OK	 
REQUEST	95		Search	1545818435854	1545818445540	OK	 
REQUEST	263		Search	1545818434078	1545818445597	OK	 
USER	Users	429	START	1545818445616	1545818445616
REQUEST	79		Search	1545818432576	1545818445599	OK	 
REQUEST	222		Search	1545818433491	1545818445620	OK	 
REQUEST	105		Search	1545818435876	1545818445392	OK	 
REQUEST	366		Search	1545818439317	1545818445659	OK	 
REQUEST	158		Search	1545818437590	1545818445667	OK	 
REQUEST	345		Search	1545818437231	1545818445664	OK	 
REQUEST	265		Search	1545818440257	1545818445676	OK	 
REQUEST	138		Search	1545818435841	1545818445647	OK	 
REQUEST	347		Search	1545818437424	1545818445387	OK	 
REQUEST	59		Search	1545818433941	1545818445687	OK	 
USER	Users	59	END	1545818408618	1545818445698
REQUEST	250		Search	1545818434352	1545818445685	OK	 
REQUEST	308		Search	1545818433516	1545818445714	OK	 
REQUEST	150		Search	1545818435883	1545818445710	OK	 
REQUEST	278		Search	1545818435941	1545818445716	OK	 
USER	Users	430	START	1545818445717	1545818445717
REQUEST	214		Search	1545818435930	1545818445718	OK	 
REQUEST	195		Search	1545818436510	1545818445733	OK	 
REQUEST	152		Search	1545818432578	1545818445292	OK	 
REQUEST	338		Search	1545818436507	1545818445732	OK	 
REQUEST	67		Search	1545818435083	1545818445739	OK	 
REQUEST	184		Search	1545818436689	1545818445739	OK	 
REQUEST	56		Search	1545818438083	1545818445743	OK	 
REQUEST	267		Search	1545818436686	1545818445724	OK	 
REQUEST	168		Search	1545818435874	1545818445744	OK	 
USER	Users	431	START	1545818445817	1545818445817
USER	Users	432	START	1545818445917	1545818445917
USER	Users	433	START	1545818446017	1545818446017
USER	Users	434	START	1545818446116	1545818446116
USER	Users	435	START	1545818446218	1545818446218
REQUEST	144		Search	1545818435986	1545818446268	OK	 
REQUEST	172		Search	1545818432570	1545818446291	OK	 
USER	Users	436	START	1545818446328	1545818446328
USER	Users	439	START	1545818446847	1545818446847
USER	Users	438	START	1545818446847	1545818446847
USER	Users	441	START	1545818446850	1545818446850
REQUEST	260		Search	1545818440241	1545818446863	OK	 
REQUEST	111		Search	1545818435891	1545818446862	OK	 
USER	Users	437	START	1545818446847	1545818446847
USER	Users	440	START	1545818446847	1545818446847
USER	Users	442	START	1545818446905	1545818446905
REQUEST	331		Search	1545818435825	1545818446851	OK	 
REQUEST	187		Search	1545818436689	1545818446933	OK	 
USER	Users	443	START	1545818447007	1545818447007
REQUEST	37		Search	1545818437576	1545818446882	OK	 
REQUEST	339		Search	1545818436638	1545818446854	OK	 
REQUEST	220		Search	1545818441357	1545818446888	OK	 
REQUEST	60		Search	1545818435840	1545818447030	OK	 
REQUEST	231		Search	1545818435806	1545818446867	OK	 
REQUEST	380		Search	1545818440710	1545818447040	OK	 
REQUEST	47		Search	1545818434363	1545818446867	OK	 
REQUEST	102		Search	1545818437626	1545818446866	OK	 
REQUEST	192		Search	1545818436008	1545818447028	OK	 
REQUEST	119		Search	1545818437590	1545818447041	OK	 
REQUEST	177		Search	1545818438061	1545818446850	OK	 
REQUEST	118		Search	1545818438014	1545818447044	OK	 
REQUEST	224		Search	1545818439154	1545818447045	OK	 
REQUEST	162		Search	1545818435878	1545818446849	OK	 
REQUEST	262		Search	1545818441360	1545818447051	OK	 
REQUEST	124		Search	1545818439124	1545818447042	OK	 
REQUEST	312		Search	1545818441297	1545818446880	OK	 
REQUEST	216		Search	1545818435879	1545818447055	OK	 
REQUEST	142		Search	1545818434062	1545818446931	OK	 
REQUEST	131		Search	1545818437576	1545818447052	OK	 
REQUEST	360		Search	1545818438729	1545818447074	OK	 
REQUEST	341		Search	1545818436806	1545818447073	OK	 
USER	Users	444	START	1545818447106	1545818447106
REQUEST	258		Search	1545818433965	1545818447052	OK	 
REQUEST	233		Search	1545818437600	1545818446371	OK	 
REQUEST	153		Search	1545818441334	1545818447140	OK	 
REQUEST	89		Search	1545818435828	1545818447141	OK	 
USER	Users	445	START	1545818447215	1545818447215
REQUEST	45		Search	1545818433235	1545818446346	OK	 
REQUEST	141		Search	1545818435972	1545818447296	OK	 
REQUEST	317		Search	1545818434504	1545818447298	OK	 
USER	Users	446	START	1545818447316	1545818447316
USER	Users	447	START	1545818447416	1545818447416
USER	Users	448	START	1545818447517	1545818447517
REQUEST	117		Search	1545818440241	1545818447586	OK	 
REQUEST	135		Search	1545818437576	1545818447591	OK	 
USER	Users	449	START	1545818447617	1545818447617
USER	Users	450	START	1545818447725	1545818447725
REQUEST	244		Search	1545818437328	1545818447771	OK	 
USER	Users	451	START	1545818447818	1545818447818
USER	Users	456	START	1545818448416	1545818448416
USER	Users	454	START	1545818448415	1545818448415
USER	Users	457	START	1545818448416	1545818448416
USER	Users	452	START	1545818448415	1545818448415
USER	Users	455	START	1545818448415	1545818448415
USER	Users	453	START	1545818448415	1545818448415
REQUEST	49		Search	1545818434545	1545818448421	OK	 
USER	Users	49	END	1545818407608	1545818448454
REQUEST	228		Search	1545818432649	1545818448418	OK	 
USER	Users	458	START	1545818448506	1545818448506
REQUEST	169		Search	1545818439161	1545818448417	OK	 
REQUEST	171		Search	1545818431492	1545818448416	OK	 
REQUEST	330		Search	1545818435791	1545818448426	OK	 
REQUEST	87		Search	1545818436684	1545818448426	OK	 
REQUEST	311		Search	1545818433816	1545818448557	OK	 
REQUEST	139		Search	1545818432576	1545818448538	OK	 
REQUEST	313		Search	1545818434027	1545818448524	OK	 
REQUEST	155		Search	1545818435914	1545818448575	OK	 
USER	Users	459	START	1545818448606	1545818448606
REQUEST	43		Search	1545818438854	1545818448600	OK	 
USER	Users	43	END	1545818407007	1545818448609
REQUEST	80		Search	1545818436008	1545818447655	OK	 
REQUEST	208		Search	1545818439147	1545818448610	OK	 
REQUEST	160		Search	1545818434085	1545818448612	OK	 
REQUEST	64		Search	1545818440021	1545818448617	OK	 
REQUEST	327		Search	1545818435797	1545818448587	OK	 
REQUEST	199		Search	1545818438073	1545818448642	OK	 
REQUEST	112		Search	1545818438100	1545818448641	OK	 
REQUEST	108		Search	1545818433648	1545818448429	OK	 
REQUEST	223		Search	1545818435886	1545818448434	OK	 
REQUEST	103		Search	1545818439154	1545818448649	OK	 
REQUEST	198		Search	1545818435937	1545818448432	OK	 
REQUEST	230		Search	1545818440051	1545818448683	OK	 
REQUEST	136		Search	1545818440248	1545818448438	OK	 
REQUEST	210		Search	1545818434525	1545818448416	OK	 
REQUEST	307		Search	1545818433460	1545818448429	OK	 
REQUEST	116		Search	1545818438015	1545818448497	OK	 
USER	Users	460	START	1545818448705	1545818448705
REQUEST	179		Search	1545818443315	1545818448696	OK	 
REQUEST	115		Search	1545818441158	1545818448707	OK	 
REQUEST	36		Search	1545818435806	1545818448697	OK	 
REQUEST	217		Search	1545818434034	1545818448602	OK	 
USER	Users	36	END	1545818406309	1545818448710
REQUEST	371		Search	1545818439818	1545818448710	OK	 
REQUEST	127		Search	1545818435861	1545818448675	OK	 
REQUEST	271		Search	1545818434009	1545818448745	OK	 
REQUEST	74		Search	1545818438003	1545818448545	OK	 
REQUEST	78		Search	1545818435983	1545818448432	OK	 
REQUEST	94		Search	1545818435971	1545818448754	OK	 
REQUEST	268		Search	1545818438071	1545818448659	OK	 
REQUEST	200		Search	1545818434090	1545818448690	OK	 
REQUEST	110		Search	1545818440045	1545818448760	OK	 
REQUEST	207		Search	1545818434590	1545818448749	OK	 
REQUEST	191		Search	1545818435866	1545818448766	OK	 
REQUEST	252		Search	1545818435846	1545818448762	OK	 
REQUEST	290		Search	1545818431706	1545818448702	OK	 
REQUEST	201		Search	1545818435863	1545818448711	OK	 
REQUEST	328		Search	1545818435803	1545818448765	OK	 
REQUEST	238		Search	1545818436695	1545818448766	OK	 
REQUEST	147		Search	1545818434486	1545818448746	OK	 
REQUEST	99		Search	1545818438061	1545818448789	OK	 
REQUEST	120		Search	1545818438083	1545818448775	OK	 
REQUEST	159		Search	1545818438050	1545818448771	OK	 
USER	Users	461	START	1545818448806	1545818448806
REQUEST	253		Search	1545818434062	1545818448394	OK	 
REQUEST	173		Search	1545818440884	1545818448847	OK	 
REQUEST	189		Search	1545818435967	1545818448850	OK	 
REQUEST	269		Search	1545818436690	1545818448852	OK	 
USER	Users	462	START	1545818448915	1545818448915
USER	Users	463	START	1545818449016	1545818449016
REQUEST	197		Search	1545818429059	1545818447708	OK	 
REQUEST	325		Search	1545818435794	1545818449046	OK	 
REQUEST	101		Search	1545818435843	1545818449063	OK	 
USER	Users	464	START	1545818449116	1545818449116
USER	Users	465	START	1545818449216	1545818449216
USER	Users	466	START	1545818449321	1545818449321
USER	Users	467	START	1545818449419	1545818449419
USER	Users	468	START	1545818449521	1545818449521
USER	Users	469	START	1545818449620	1545818449620
USER	Users	470	START	1545818449766	1545818449766
REQUEST	106		Search	1545818439175	1545818449805	OK	 
REQUEST	193		Search	1545818444198	1545818449807	OK	 
REQUEST	294		Search	1545818441336	1545818449845	OK	 
USER	Users	471	START	1545818449894	1545818449894
USER	Users	472	START	1545818449894	1545818449894
REQUEST	350		Search	1545818437763	1545818449896	OK	 
REQUEST	180		Search	1545818438074	1545818449896	OK	 
REQUEST	264		Search	1545818440233	1545818449897	OK	 
REQUEST	72		Search	1545818439232	1545818449905	OK	 
REQUEST	377		Search	1545818440407	1545818449897	OK	 
REQUEST	281		Search	1545818439229	1545818449917	OK	 
REQUEST	165		Search	1545818439152	1545818449920	OK	 
USER	Users	473	START	1545818450033	1545818450033
REQUEST	53		Search	1545818437990	1545818449942	OK	 
REQUEST	319		Search	1545818443288	1545818449813	OK	 
USER	Users	53	END	1545818408015	1545818450041
REQUEST	157		Search	1545818435969	1545818449910	OK	 
REQUEST	304		Search	1545818440046	1545818449779	OK	 
USER	Users	474	START	1545818450106	1545818450106
REQUEST	359		Search	1545818438637	1545818449897	OK	 
REQUEST	221		Search	1545818441313	1545818450066	OK	 
REQUEST	55		Search	1545818441357	1545818450115	OK	 
USER	Users	55	END	1545818408222	1545818450130
REQUEST	205		Search	1545818440232	1545818450127	OK	 
REQUEST	348		Search	1545818437519	1545818449897	OK	 
REQUEST	368		Search	1545818439517	1545818450077	OK	 
REQUEST	151		Search	1545818439149	1545818450130	OK	 
REQUEST	156		Search	1545818438011	1545818450151	OK	 
USER	Users	475	START	1545818450205	1545818450205
REQUEST	226		Search	1545818441300	1545818449905	OK	 
REQUEST	322		Search	1545818434917	1545818450216	OK	 
USER	Users	476	START	1545818450306	1545818450306
USER	Users	477	START	1545818450406	1545818450406
USER	Users	478	START	1545818450505	1545818450505
USER	Users	479	START	1545818450606	1545818450606
USER	Users	480	START	1545818450707	1545818450707
USER	Users	481	START	1545818450806	1545818450806
USER	Users	482	START	1545818450907	1545818450907
USER	Users	483	START	1545818451016	1545818451016
USER	Users	484	START	1545818451115	1545818451115
USER	Users	485	START	1545818451216	1545818451216
USER	Users	486	START	1545818451321	1545818451321
REQUEST	289		Search	1545818431606	1545818451310	OK	 
USER	Users	487	START	1545818451420	1545818451420
REQUEST	373		Search	1545818440227	1545818451454	OK	 
REQUEST	104		Search	1545818438001	1545818451505	OK	 
USER	Users	488	START	1545818451519	1545818451519
REQUEST	401		Search	1545818442820	1545818451528	OK	 
REQUEST	255		Search	1545818438036	1545818451542	OK	 
REQUEST	340		Search	1545818436712	1545818451563	OK	 
USER	Users	490	START	1545818451727	1545818451727
USER	Users	489	START	1545818451642	1545818451642
REQUEST	355		Search	1545818438207	1545818451799	OK	 
REQUEST	227		Search	1545818444366	1545818451822	OK	 
REQUEST	291		Search	1545818439136	1545818451848	OK	 
USER	Users	491	START	1545818451895	1545818451895
USER	Users	492	START	1545818451895	1545818451895
REQUEST	77		Search	1545818435959	1545818451913	OK	 
REQUEST	82		Search	1545818438002	1545818451916	OK	 
REQUEST	349		Search	1545818437626	1545818451975	OK	 
REQUEST	386		Search	1545818441321	1545818451974	OK	 
REQUEST	128		Search	1545818436015	1545818451979	OK	 
REQUEST	130		Search	1545818440267	1545818451987	OK	 
REQUEST	125		Search	1545818435971	1545818452009	OK	 
REQUEST	122		Search	1545818440885	1545818452020	OK	 
REQUEST	411		Search	1545818443801	1545818452020	OK	 
REQUEST	247		Search	1545818440253	1545818452020	OK	 
REQUEST	167		Search	1545818443187	1545818452029	OK	 
REQUEST	202		Search	1545818438086	1545818452024	OK	 
REQUEST	375		Search	1545818440227	1545818452032	OK	 
REQUEST	266		Search	1545818436109	1545818452034	OK	 
REQUEST	282		Search	1545818442275	1545818452041	OK	 
REQUEST	362		Search	1545818439110	1545818452042	OK	 
REQUEST	283		Search	1545818441193	1545818452025	OK	 
REQUEST	58		Search	1545818442110	1545818452047	OK	 
REQUEST	249		Search	1545818438010	1545818452021	OK	 
REQUEST	107		Search	1545818435811	1545818452048	OK	 
REQUEST	315		Search	1545818440230	1545818452054	OK	 
REQUEST	363		Search	1545818439110	1545818452056	OK	 
REQUEST	408		Search	1545818443498	1545818452051	OK	 
REQUEST	91		Search	1545818435886	1545818452059	OK	 
REQUEST	279		Search	1545818444369	1545818452063	OK	 
REQUEST	97		Search	1545818439120	1545818452101	OK	 
REQUEST	353		Search	1545818438010	1545818452110	OK	 
REQUEST	225		Search	1545818439170	1545818452113	OK	 
REQUEST	383		Search	1545818441017	1545818452109	OK	 
REQUEST	69		Search	1545818438060	1545818452110	OK	 
REQUEST	261		Search	1545818444386	1545818452120	OK	 
REQUEST	145		Search	1545818439164	1545818452115	OK	 
REQUEST	357		Search	1545818438432	1545818452121	OK	 
REQUEST	351		Search	1545818437984	1545818452119	OK	 
REQUEST	48		Search	1545818438094	1545818452125	OK	 
USER	Users	48	END	1545818407513	1545818452128
REQUEST	332		Search	1545818435907	1545818452018	OK	 
REQUEST	86		Search	1545818431546	1545818451812	OK	 
REQUEST	326		Search	1545818445437	1545818452131	OK	 
REQUEST	276		Search	1545818440253	1545818452126	OK	 
REQUEST	364		Search	1545818439117	1545818452129	OK	 
REQUEST	342		Search	1545818436917	1545818452134	OK	 
REQUEST	246		Search	1545818437632	1545818452139	OK	 
REQUEST	92		Search	1545818441966	1545818452138	OK	 
REQUEST	334		Search	1545818436109	1545818451882	OK	 
REQUEST	275		Search	1545818438077	1545818452131	OK	 
REQUEST	174		Search	1545818435980	1545818452143	OK	 
USER	Users	493	START	1545818452146	1545818452146
REQUEST	211		Search	1545818440232	1545818452145	OK	 
REQUEST	382		Search	1545818440918	1545818452146	OK	 
REQUEST	302		Search	1545818432924	1545818452153	OK	 
USER	Users	494	START	1545818452247	1545818452247
USER	Users	495	START	1545818452346	1545818452346
USER	Users	496	START	1545818452446	1545818452446
USER	Users	497	START	1545818452546	1545818452546
USER	Users	498	START	1545818452645	1545818452645
USER	Users	499	START	1545818452757	1545818452757
USER	Users	500	START	1545818452861	1545818452861
REQUEST	297		Search	1545818440264	1545818452897	OK	 
USER	Users	501	START	1545818452948	1545818452948
REQUEST	186		Search	1545818440239	1545818452952	OK	 
