RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818512781	 	3.0.1
REQUEST	379		Search	1545818570371	1545818570472	OK	 
USER	Users	378	END	1545818569401	1545818570486
USER	Users	379	END	1545818569542	1545818570486
REQUEST	377		Search	1545818570340	1545818570464	OK	 
REQUEST	381		Search	1545818570107	1545818570533	OK	 
USER	Users	386	START	1545818570541	1545818570541
USER	Users	377	END	1545818569251	1545818570543
REQUEST	374		Search	1545818570337	1545818570464	OK	 
REQUEST	383		Search	1545818570374	1545818570534	OK	 
REQUEST	380		Search	1545818570110	1545818570571	OK	 
USER	Users	387	START	1545818570682	1545818570682
REQUEST	352		Search	1545818566487	1545818568912	OK	 
REQUEST	376		Search	1545818570146	1545818570767	OK	 
USER	Users	376	END	1545818569112	1545818570776
REQUEST	387		Search	1545818570683	1545818570809	OK	 
REQUEST	382		Search	1545818570318	1545818570813	OK	 
USER	Users	388	START	1545818570821	1545818570821
REQUEST	381		Search	1545818570543	1545818570831	OK	 
REQUEST	382		Search	1545818570822	1545818570854	OK	 
REQUEST	374		Search	1545818570549	1545818570857	OK	 
REQUEST	380		Search	1545818570593	1545818570851	OK	 
USER	Users	380	END	1545818569682	1545818570878
REQUEST	381		Search	1545818570834	1545818570888	OK	 
REQUEST	386		Search	1545818570543	1545818570905	OK	 
REQUEST	383		Search	1545818570552	1545818570941	OK	 
USER	Users	383	END	1545818570112	1545818570946
REQUEST	385		Search	1545818570405	1545818570959	OK	 
USER	Users	389	START	1545818570971	1545818570971
REQUEST	368		Search	1545818568790	1545818570703	OK	 
REQUEST	352		Search	1545818570702	1545818571016	OK	 
REQUEST	370		Search	1545818570440	1545818571071	OK	 
USER	Users	370	END	1545818568252	1545818571091
REQUEST	384		Search	1545818570253	1545818571096	OK	 
USER	Users	390	START	1545818571111	1545818571111
REQUEST	382		Search	1545818570860	1545818571117	OK	 
REQUEST	387		Search	1545818570811	1545818571117	OK	 
REQUEST	388		Search	1545818570822	1545818571162	OK	 
REQUEST	368		Search	1545818571016	1545818571132	OK	 
USER	Users	368	END	1545818567972	1545818571169
REQUEST	352		Search	1545818571018	1545818571187	OK	 
USER	Users	352	END	1545818565682	1545818571188
REQUEST	374		Search	1545818570869	1545818571203	OK	 
USER	Users	374	END	1545818568824	1545818571207
REQUEST	381		Search	1545818570901	1545818571206	OK	 
USER	Users	381	END	1545818569822	1545818571208
USER	Users	391	START	1545818571301	1545818571301
REQUEST	388		Search	1545818571164	1545818571206	OK	 
REQUEST	390		Search	1545818571112	1545818571300	OK	 
REQUEST	387		Search	1545818571134	1545818571300	OK	 
REQUEST	385		Search	1545818570971	1545818571302	OK	 
REQUEST	389		Search	1545818570972	1545818571204	OK	 
REQUEST	382		Search	1545818571130	1545818571311	OK	 
USER	Users	382	END	1545818569971	1545818571351
USER	Users	392	START	1545818571402	1545818571402
REQUEST	384		Search	1545818571097	1545818571300	OK	 
REQUEST	390		Search	1545818571326	1545818571462	OK	 
REQUEST	387		Search	1545818571328	1545818571495	OK	 
REQUEST	387		Search	1545818571502	1545818571519	OK	 
USER	Users	387	END	1545818570682	1545818571520
REQUEST	388		Search	1545818571316	1545818571528	OK	 
USER	Users	393	START	1545818571542	1545818571542
REQUEST	390		Search	1545818571502	1545818571562	OK	 
REQUEST	393		Search	1545818571543	1545818571585	OK	 
REQUEST	389		Search	1545818571329	1545818571583	OK	 
REQUEST	392		Search	1545818571402	1545818571579	OK	 
REQUEST	391		Search	1545818571304	1545818571592	OK	 
REQUEST	388		Search	1545818571530	1545818571656	OK	 
USER	Users	394	START	1545818571683	1545818571683
USER	Users	395	START	1545818571823	1545818571823
REQUEST	385		Search	1545818571329	1545818571819	OK	 
REQUEST	384		Search	1545818571404	1545818571826	OK	 
REQUEST	394		Search	1545818571683	1545818571833	OK	 
REQUEST	390		Search	1545818571569	1545818571835	OK	 
REQUEST	394		Search	1545818571834	1545818571858	OK	 
REQUEST	395		Search	1545818571824	1545818571870	OK	 
REQUEST	390		Search	1545818571851	1545818571876	OK	 
REQUEST	391		Search	1545818571609	1545818571888	OK	 
USER	Users	390	END	1545818571111	1545818571892
REQUEST	384		Search	1545818571831	1545818571893	OK	 
REQUEST	395		Search	1545818571871	1545818571920	OK	 
REQUEST	389		Search	1545818571593	1545818571929	OK	 
REQUEST	384		Search	1545818571910	1545818571935	OK	 
USER	Users	384	END	1545818570253	1545818571938
USER	Users	396	START	1545818571962	1545818571962
REQUEST	389		Search	1545818571931	1545818571959	OK	 
REQUEST	385		Search	1545818571825	1545818571972	OK	 
REQUEST	388		Search	1545818571659	1545818572021	OK	 
USER	Users	388	END	1545818570821	1545818572044
REQUEST	393		Search	1545818571592	1545818572059	OK	 
USER	Users	397	START	1545818572112	1545818572112
REQUEST	394		Search	1545818571859	1545818572065	OK	 
REQUEST	395		Search	1545818571923	1545818572115	OK	 
REQUEST	392		Search	1545818571602	1545818572066	OK	 
REQUEST	397		Search	1545818572116	1545818572180	OK	 
REQUEST	396		Search	1545818571962	1545818572181	OK	 
REQUEST	391		Search	1545818571891	1545818572181	OK	 
REQUEST	389		Search	1545818571969	1545818572216	OK	 
USER	Users	389	END	1545818570971	1545818572217
REQUEST	397		Search	1545818572182	1545818572219	OK	 
REQUEST	394		Search	1545818572118	1545818572224	OK	 
REQUEST	391		Search	1545818572189	1545818572225	OK	 
USER	Users	398	START	1545818572253	1545818572253
REQUEST	394		Search	1545818572226	1545818572275	OK	 
USER	Users	394	END	1545818571683	1545818572277
REQUEST	395		Search	1545818572119	1545818572295	OK	 
REQUEST	393		Search	1545818572098	1545818572296	OK	 
REQUEST	392		Search	1545818572123	1545818572327	OK	 
REQUEST	396		Search	1545818572188	1545818572314	OK	 
USER	Users	399	START	1545818572393	1545818572393
REQUEST	385		Search	1545818571981	1545818572298	OK	 
USER	Users	385	END	1545818570404	1545818572423
REQUEST	395		Search	1545818572305	1545818572450	OK	 
USER	Users	395	END	1545818571823	1545818572458
REQUEST	396		Search	1545818572338	1545818572437	OK	 
REQUEST	393		Search	1545818572334	1545818572438	OK	 
REQUEST	391		Search	1545818572227	1545818572423	OK	 
USER	Users	391	END	1545818571301	1545818572482
REQUEST	397		Search	1545818572223	1545818572469	OK	 
REQUEST	398		Search	1545818572253	1545818572462	OK	 
USER	Users	400	START	1545818572541	1545818572541
REQUEST	399		Search	1545818572394	1545818572576	OK	 
REQUEST	397		Search	1545818572487	1545818572586	OK	 
REQUEST	386		Search	1545818570910	1545818572023	OK	 
USER	Users	401	START	1545818572681	1545818572681
REQUEST	399		Search	1545818572578	1545818572724	OK	 
REQUEST	397		Search	1545818572595	1545818572745	OK	 
USER	Users	397	END	1545818572112	1545818572747
REQUEST	401		Search	1545818572682	1545818572762	OK	 
REQUEST	400		Search	1545818572543	1545818572812	OK	 
USER	Users	402	START	1545818572822	1545818572822
REQUEST	400		Search	1545818572822	1545818572914	OK	 
REQUEST	393		Search	1545818572465	1545818572925	OK	 
USER	Users	393	END	1545818571542	1545818572935
REQUEST	398		Search	1545818572531	1545818572921	OK	 
REQUEST	396		Search	1545818572459	1545818572847	OK	 
REQUEST	392		Search	1545818572336	1545818572846	OK	 
USER	Users	403	START	1545818572973	1545818572973
REQUEST	399		Search	1545818572725	1545818572991	OK	 
REQUEST	392		Search	1545818572949	1545818573048	OK	 
USER	Users	392	END	1545818571402	1545818573060
REQUEST	401		Search	1545818572766	1545818573066	OK	 
USER	Users	404	START	1545818573112	1545818573112
REQUEST	386		Search	1545818572612	1545818573099	OK	 
REQUEST	400		Search	1545818572935	1545818573109	OK	 
REQUEST	403		Search	1545818572980	1545818573160	OK	 
REQUEST	396		Search	1545818572938	1545818573142	OK	 
USER	Users	396	END	1545818571962	1545818573201
REQUEST	398		Search	1545818572937	1545818573227	OK	 
REQUEST	402		Search	1545818572824	1545818573223	OK	 
USER	Users	405	START	1545818573252	1545818573252
REQUEST	401		Search	1545818573092	1545818573252	OK	 
REQUEST	386		Search	1545818573129	1545818573238	OK	 
REQUEST	403		Search	1545818573163	1545818573321	OK	 
REQUEST	401		Search	1545818573265	1545818573350	OK	 
USER	Users	406	START	1545818573402	1545818573402
REQUEST	386		Search	1545818573297	1545818573405	OK	 
USER	Users	386	END	1545818570541	1545818573418
REQUEST	404		Search	1545818573113	1545818573471	OK	 
REQUEST	399		Search	1545818573014	1545818573476	OK	 
REQUEST	405		Search	1545818573256	1545818573485	OK	 
REQUEST	400		Search	1545818573130	1545818573493	OK	 
USER	Users	407	START	1545818573542	1545818573542
REQUEST	406		Search	1545818573403	1545818573579	OK	 
REQUEST	403		Search	1545818573329	1545818573578	OK	 
REQUEST	407		Search	1545818573547	1545818573591	OK	 
REQUEST	404		Search	1545818573481	1545818573619	OK	 
REQUEST	400		Search	1545818573526	1545818573657	OK	 
USER	Users	400	END	1545818572541	1545818573659
REQUEST	406		Search	1545818573592	1545818573678	OK	 
USER	Users	408	START	1545818573682	1545818573682
REQUEST	402		Search	1545818573237	1545818573668	OK	 
REQUEST	405		Search	1545818573495	1545818573680	OK	 
REQUEST	403		Search	1545818573592	1545818573680	OK	 
REQUEST	403		Search	1545818573693	1545818573724	OK	 
USER	Users	403	END	1545818572973	1545818573728
USER	Users	409	START	1545818573822	1545818573822
REQUEST	399		Search	1545818573488	1545818573909	OK	 
USER	Users	399	END	1545818572393	1545818573911
REQUEST	405		Search	1545818573692	1545818573929	OK	 
REQUEST	407		Search	1545818573593	1545818573946	OK	 
REQUEST	402		Search	1545818573683	1545818573970	OK	 
USER	Users	410	START	1545818573972	1545818573972
REQUEST	404		Search	1545818573620	1545818573985	OK	 
REQUEST	406		Search	1545818573679	1545818573988	OK	 
REQUEST	405		Search	1545818573938	1545818574048	OK	 
REQUEST	406		Search	1545818574005	1545818574050	OK	 
REQUEST	404		Search	1545818574000	1545818574068	OK	 
USER	Users	411	START	1545818574112	1545818574112
REQUEST	405		Search	1545818574052	1545818574121	OK	 
USER	Users	405	END	1545818573252	1545818574141
REQUEST	402		Search	1545818573971	1545818574149	OK	 
REQUEST	401		Search	1545818573358	1545818574084	OK	 
USER	Users	401	END	1545818572681	1545818574161
REQUEST	407		Search	1545818573950	1545818574162	OK	 
REQUEST	410		Search	1545818573973	1545818574181	OK	 
REQUEST	398		Search	1545818573237	1545818574115	OK	 
REQUEST	408		Search	1545818573682	1545818574220	OK	 
USER	Users	412	START	1545818574251	1545818574251
REQUEST	409		Search	1545818573823	1545818574255	OK	 
REQUEST	404		Search	1545818574071	1545818574324	OK	 
USER	Users	404	END	1545818573112	1545818574333
REQUEST	406		Search	1545818574052	1545818574332	OK	 
USER	Users	406	END	1545818573402	1545818574336
REQUEST	411		Search	1545818574116	1545818574364	OK	 
REQUEST	410		Search	1545818574191	1545818574374	OK	 
USER	Users	413	START	1545818574391	1545818574391
REQUEST	408		Search	1545818574226	1545818574400	OK	 
REQUEST	407		Search	1545818574173	1545818574470	OK	 
REQUEST	409		Search	1545818574272	1545818574444	OK	 
USER	Users	414	START	1545818574542	1545818574542
REQUEST	413		Search	1545818574392	1545818574533	OK	 
REQUEST	402		Search	1545818574158	1545818574544	OK	 
USER	Users	402	END	1545818572822	1545818574562
REQUEST	409		Search	1545818574476	1545818574569	OK	 
REQUEST	408		Search	1545818574425	1545818574572	OK	 
REQUEST	413		Search	1545818574546	1545818574623	OK	 
USER	Users	415	START	1545818574681	1545818574681
REQUEST	411		Search	1545818574367	1545818574684	OK	 
REQUEST	412		Search	1545818574252	1545818574620	OK	 
REQUEST	407		Search	1545818574473	1545818574646	OK	 
USER	Users	407	END	1545818573542	1545818574752
REQUEST	410		Search	1545818574377	1545818574677	OK	 
REQUEST	412		Search	1545818574708	1545818574770	OK	 
REQUEST	408		Search	1545818574579	1545818574762	OK	 
USER	Users	416	START	1545818574823	1545818574823
REQUEST	409		Search	1545818574571	1545818574783	OK	 
REQUEST	398		Search	1545818574206	1545818574634	OK	 
USER	Users	398	END	1545818572253	1545818574869
REQUEST	414		Search	1545818574542	1545818574869	OK	 
USER	Users	417	START	1545818574973	1545818574973
REQUEST	412		Search	1545818574779	1545818575051	OK	 
USER	Users	418	START	1545818575112	1545818575112
REQUEST	415		Search	1545818574685	1545818575134	OK	 
REQUEST	413		Search	1545818574639	1545818575100	OK	 
REQUEST	416		Search	1545818574824	1545818575225	OK	 
REQUEST	412		Search	1545818575060	1545818575227	OK	 
USER	Users	419	START	1545818575252	1545818575252
REQUEST	414		Search	1545818574875	1545818575188	OK	 
REQUEST	408		Search	1545818574787	1545818575286	OK	 
REQUEST	418		Search	1545818575113	1545818575306	OK	 
USER	Users	408	END	1545818573682	1545818575328
REQUEST	409		Search	1545818574846	1545818575107	OK	 
USER	Users	409	END	1545818573822	1545818575333
REQUEST	418		Search	1545818575328	1545818575359	OK	 
REQUEST	415		Search	1545818575149	1545818575368	OK	 
REQUEST	419		Search	1545818575253	1545818575385	OK	 
USER	Users	420	START	1545818575402	1545818575402
REQUEST	417		Search	1545818574974	1545818575375	OK	 
REQUEST	414		Search	1545818575293	1545818575486	OK	 
USER	Users	421	START	1545818575542	1545818575542
REQUEST	413		Search	1545818575156	1545818575539	OK	 
REQUEST	411		Search	1545818574703	1545818575552	OK	 
REQUEST	415		Search	1545818575386	1545818575676	OK	 
REQUEST	419		Search	1545818575392	1545818575694	OK	 
REQUEST	418		Search	1545818575362	1545818575716	OK	 
REQUEST	416		Search	1545818575228	1545818575822	OK	 
REQUEST	413		Search	1545818575555	1545818575837	OK	 
USER	Users	413	END	1545818574391	1545818575839
REQUEST	412		Search	1545818575238	1545818575832	OK	 
USER	Users	412	END	1545818574251	1545818575842
REQUEST	421		Search	1545818575545	1545818575856	OK	 
USER	Users	422	START	1545818575871	1545818575871
REQUEST	420		Search	1545818575406	1545818575853	OK	 
REQUEST	417		Search	1545818575466	1545818575869	OK	 
REQUEST	422		Search	1545818575872	1545818575914	OK	 
REQUEST	420		Search	1545818575877	1545818575920	OK	 
REQUEST	411		Search	1545818575578	1545818575939	OK	 
REQUEST	414		Search	1545818575491	1545818575929	OK	 
REQUEST	419		Search	1545818575711	1545818576064	OK	 
REQUEST	411		Search	1545818575954	1545818576065	OK	 
USER	Users	411	END	1545818574112	1545818576074
REQUEST	415		Search	1545818575693	1545818576094	OK	 
REQUEST	417		Search	1545818575880	1545818576134	OK	 
REQUEST	414		Search	1545818575983	1545818576090	OK	 
REQUEST	420		Search	1545818575922	1545818576141	OK	 
USER	Users	414	END	1545818574542	1545818576150
REQUEST	416		Search	1545818575827	1545818576131	OK	 
REQUEST	419		Search	1545818576073	1545818576185	OK	 
REQUEST	418		Search	1545818575743	1545818576186	OK	 
USER	Users	423	START	1545818576202	1545818576202
REQUEST	421		Search	1545818575869	1545818576192	OK	 
REQUEST	421		Search	1545818576203	1545818576427	OK	 
REQUEST	419		Search	1545818576187	1545818576431	OK	 
USER	Users	419	END	1545818575252	1545818576438
REQUEST	420		Search	1545818576150	1545818576433	OK	 
REQUEST	421		Search	1545818576435	1545818576462	OK	 
REQUEST	420		Search	1545818576445	1545818576477	OK	 
USER	Users	420	END	1545818575402	1545818576478
REQUEST	415		Search	1545818576107	1545818576492	OK	 
USER	Users	415	END	1545818574681	1545818576524
USER	Users	424	START	1545818576542	1545818576542
REQUEST	417		Search	1545818576136	1545818576536	OK	 
REQUEST	416		Search	1545818576150	1545818576529	OK	 
REQUEST	418		Search	1545818576201	1545818576578	OK	 
USER	Users	418	END	1545818575112	1545818576593
REQUEST	416		Search	1545818576593	1545818576633	OK	 
USER	Users	416	END	1545818574823	1545818576642
REQUEST	417		Search	1545818576554	1545818576669	OK	 
USER	Users	417	END	1545818574973	1545818576681
REQUEST	421		Search	1545818576470	1545818576695	OK	 
USER	Users	421	END	1545818575542	1545818576713
REQUEST	423		Search	1545818576202	1545818576645	OK	 
USER	Users	425	START	1545818576873	1545818576873
REQUEST	425		Search	1545818576874	1545818576949	OK	 
REQUEST	423		Search	1545818576724	1545818576868	OK	 
REQUEST	423		Search	1545818576959	1545818577007	OK	 
REQUEST	423		Search	1545818577014	1545818577069	OK	 
REQUEST	425		Search	1545818576952	1545818577087	OK	 
USER	Users	426	START	1545818577201	1545818577201
REQUEST	423		Search	1545818577086	1545818577209	OK	 
USER	Users	423	END	1545818576202	1545818577231
REQUEST	425		Search	1545818577104	1545818577326	OK	 
REQUEST	422		Search	1545818575915	1545818576745	OK	 
REQUEST	424		Search	1545818576544	1545818576919	OK	 
REQUEST	422		Search	1545818577348	1545818577472	OK	 
USER	Users	427	START	1545818577542	1545818577542
REQUEST	425		Search	1545818577341	1545818577563	OK	 
REQUEST	424		Search	1545818577432	1545818577547	OK	 
REQUEST	425		Search	1545818577592	1545818577640	OK	 
USER	Users	425	END	1545818576873	1545818577647
REQUEST	424		Search	1545818577614	1545818577681	OK	 
REQUEST	427		Search	1545818577542	1545818577708	OK	 
REQUEST	424		Search	1545818577684	1545818577794	OK	 
REQUEST	427		Search	1545818577723	1545818577818	OK	 
USER	Users	428	START	1545818577872	1545818577872
REQUEST	424		Search	1545818577799	1545818577898	OK	 
USER	Users	424	END	1545818576542	1545818577900
REQUEST	410		Search	1545818574754	1545818576468	OK	 
REQUEST	427		Search	1545818577822	1545818577945	OK	 
USER	Users	429	START	1545818578201	1545818578201
REQUEST	428		Search	1545818577873	1545818578186	OK	 
REQUEST	426		Search	1545818577203	1545818578218	OK	 
REQUEST	410		Search	1545818577924	1545818578296	OK	 
USER	Users	410	END	1545818573972	1545818578301
REQUEST	427		Search	1545818577950	1545818578391	OK	 
USER	Users	430	START	1545818578542	1545818578542
USER	Users	431	START	1545818578872	1545818578872
REQUEST	428		Search	1545818578274	1545818579100	OK	 
REQUEST	427		Search	1545818578394	1545818579096	OK	 
USER	Users	427	END	1545818577542	1545818579117
REQUEST	429		Search	1545818578203	1545818579134	OK	 
USER	Users	432	START	1545818579201	1545818579201
REQUEST	422		Search	1545818577521	1545818578058	OK	 
REQUEST	429		Search	1545818579148	1545818579257	OK	 
REQUEST	428		Search	1545818579116	1545818579261	OK	 
REQUEST	426		Search	1545818578278	1545818579317	OK	 
REQUEST	422		Search	1545818579208	1545818579377	OK	 
USER	Users	422	END	1545818575871	1545818579394
REQUEST	432		Search	1545818579203	1545818579438	OK	 
REQUEST	431		Search	1545818578873	1545818579455	OK	 
USER	Users	433	START	1545818579542	1545818579542
REQUEST	429		Search	1545818579261	1545818579478	OK	 
REQUEST	428		Search	1545818579265	1545818579576	OK	 
REQUEST	432		Search	1545818579450	1545818579641	OK	 
REQUEST	430		Search	1545818578543	1545818579690	OK	 
REQUEST	426		Search	1545818579327	1545818579735	OK	 
REQUEST	429		Search	1545818579576	1545818579806	OK	 
REQUEST	433		Search	1545818579545	1545818579792	OK	 
REQUEST	431		Search	1545818579495	1545818579821	OK	 
USER	Users	434	START	1545818579872	1545818579872
REQUEST	426		Search	1545818579764	1545818579874	OK	 
REQUEST	431		Search	1545818579829	1545818579969	OK	 
REQUEST	434		Search	1545818579872	1545818580068	OK	 
REQUEST	429		Search	1545818579807	1545818580076	OK	 
USER	Users	429	END	1545818578201	1545818580097
USER	Users	435	START	1545818580202	1545818580202
USER	Users	436	START	1545818580541	1545818580541
REQUEST	430		Search	1545818579755	1545818580634	OK	 
REQUEST	432		Search	1545818579652	1545818580677	OK	 
REQUEST	426		Search	1545818579878	1545818580740	OK	 
USER	Users	426	END	1545818577201	1545818580745
REQUEST	433		Search	1545818579807	1545818580636	OK	 
REQUEST	428		Search	1545818579588	1545818580770	OK	 
USER	Users	428	END	1545818577872	1545818580789
USER	Users	437	START	1545818580795	1545818580795
USER	Users	438	START	1545818581041	1545818581041
REQUEST	436		Search	1545818580542	1545818581071	OK	 
REQUEST	437		Search	1545818580797	1545818581101	OK	 
REQUEST	430		Search	1545818580650	1545818581254	OK	 
REQUEST	433		Search	1545818580752	1545818581277	OK	 
USER	Users	439	START	1545818581291	1545818581291
REQUEST	435		Search	1545818580206	1545818581257	OK	 
REQUEST	431		Search	1545818579977	1545818581277	OK	 
REQUEST	434		Search	1545818580084	1545818581355	OK	 
REQUEST	432		Search	1545818580703	1545818581438	OK	 
USER	Users	440	START	1545818581541	1545818581541
REQUEST	440		Search	1545818581543	1545818581665	OK	 
REQUEST	432		Search	1545818581455	1545818581835	OK	 
USER	Users	432	END	1545818579201	1545818581838
USER	Users	441	START	1545818581872	1545818581872
REQUEST	437		Search	1545818581104	1545818581857	OK	 
REQUEST	439		Search	1545818581293	1545818581899	OK	 
REQUEST	438		Search	1545818581045	1545818581903	OK	 
REQUEST	431		Search	1545818581312	1545818581905	OK	 
USER	Users	431	END	1545818578872	1545818581910
REQUEST	435		Search	1545818581294	1545818581912	OK	 
REQUEST	433		Search	1545818581290	1545818581940	OK	 
REQUEST	434		Search	1545818581389	1545818581952	OK	 
REQUEST	430		Search	1545818581272	1545818581952	OK	 
USER	Users	442	START	1545818582203	1545818582203
REQUEST	438		Search	1545818581910	1545818582208	OK	 
REQUEST	436		Search	1545818581097	1545818581849	OK	 
REQUEST	440		Search	1545818581669	1545818582284	OK	 
REQUEST	437		Search	1545818581902	1545818582451	OK	 
REQUEST	440		Search	1545818582326	1545818582526	OK	 
USER	Users	443	START	1545818582542	1545818582542
REQUEST	441		Search	1545818581872	1545818582601	OK	 
REQUEST	439		Search	1545818581907	1545818582622	OK	 
REQUEST	433		Search	1545818581951	1545818582662	OK	 
USER	Users	433	END	1545818579542	1545818582676
REQUEST	435		Search	1545818581916	1545818582689	OK	 
REQUEST	434		Search	1545818581953	1545818582666	OK	 
REQUEST	438		Search	1545818582211	1545818582619	OK	 
REQUEST	442		Search	1545818582203	1545818582711	OK	 
USER	Users	444	START	1545818582791	1545818582791
USER	Users	445	START	1545818583042	1545818583042
USER	Users	446	START	1545818583292	1545818583292
REQUEST	437		Search	1545818582458	1545818583312	OK	 
REQUEST	441		Search	1545818582612	1545818583360	OK	 
REQUEST	443		Search	1545818582544	1545818583437	OK	 
REQUEST	440		Search	1545818582534	1545818583433	OK	 
REQUEST	445		Search	1545818583043	1545818583451	OK	 
REQUEST	442		Search	1545818582724	1545818583439	OK	 
REQUEST	435		Search	1545818582712	1545818583445	OK	 
USER	Users	447	START	1545818583544	1545818583544
REQUEST	434		Search	1545818582715	1545818583530	OK	 
USER	Users	434	END	1545818579872	1545818583565
REQUEST	443		Search	1545818583444	1545818583592	OK	 
REQUEST	437		Search	1545818583335	1545818583594	OK	 
REQUEST	445		Search	1545818583457	1545818583597	OK	 
USER	Users	437	END	1545818580795	1545818583610
REQUEST	441		Search	1545818583396	1545818583550	OK	 
REQUEST	439		Search	1545818582631	1545818583632	OK	 
REQUEST	438		Search	1545818582719	1545818583669	OK	 
REQUEST	447		Search	1545818583552	1545818583740	OK	 
REQUEST	436		Search	1545818582304	1545818583266	OK	 
USER	Users	448	START	1545818583871	1545818583871
REQUEST	430		Search	1545818581975	1545818583271	OK	 
USER	Users	430	END	1545818578542	1545818583886
REQUEST	441		Search	1545818583652	1545818583892	OK	 
REQUEST	444		Search	1545818582793	1545818583615	OK	 
REQUEST	445		Search	1545818583613	1545818583924	OK	 
REQUEST	439		Search	1545818583651	1545818583949	OK	 
REQUEST	447		Search	1545818583744	1545818584018	OK	 
REQUEST	435		Search	1545818583498	1545818584054	OK	 
USER	Users	435	END	1545818580202	1545818584071
REQUEST	443		Search	1545818583610	1545818584130	OK	 
REQUEST	448		Search	1545818583874	1545818584173	OK	 
REQUEST	446		Search	1545818583294	1545818584177	OK	 
USER	Users	449	START	1545818584202	1545818584202
REQUEST	447		Search	1545818584024	1545818584237	OK	 
REQUEST	446		Search	1545818584185	1545818584276	OK	 
REQUEST	439		Search	1545818583963	1545818584298	OK	 
USER	Users	439	END	1545818581291	1545818584304
REQUEST	445		Search	1545818583930	1545818584309	OK	 
REQUEST	438		Search	1545818583683	1545818584318	OK	 
USER	Users	438	END	1545818581041	1545818584346
REQUEST	443		Search	1545818584176	1545818584319	OK	 
REQUEST	447		Search	1545818584239	1545818584363	OK	 
REQUEST	444		Search	1545818583918	1545818584359	OK	 
REQUEST	441		Search	1545818583899	1545818584402	OK	 
REQUEST	446		Search	1545818584278	1545818584392	OK	 
USER	Users	441	END	1545818581872	1545818584404
REQUEST	448		Search	1545818584179	1545818584418	OK	 
REQUEST	445		Search	1545818584311	1545818584432	OK	 
USER	Users	445	END	1545818583042	1545818584434
REQUEST	440		Search	1545818583447	1545818584174	OK	 
USER	Users	440	END	1545818581541	1545818584491
USER	Users	450	START	1545818584541	1545818584541
REQUEST	442		Search	1545818583474	1545818584192	OK	 
REQUEST	436		Search	1545818583794	1545818584672	OK	 
REQUEST	447		Search	1545818584364	1545818584740	OK	 
USER	Users	447	END	1545818583544	1545818584743
REQUEST	436		Search	1545818584679	1545818584748	OK	 
REQUEST	448		Search	1545818584420	1545818584749	OK	 
USER	Users	436	END	1545818580541	1545818584753
REQUEST	450		Search	1545818584544	1545818584762	OK	 
USER	Users	451	START	1545818584792	1545818584792
REQUEST	449		Search	1545818584206	1545818584820	OK	 
REQUEST	443		Search	1545818584347	1545818584824	OK	 
USER	Users	443	END	1545818582542	1545818584830
REQUEST	448		Search	1545818584753	1545818584839	OK	 
REQUEST	442		Search	1545818584605	1545818584854	OK	 
REQUEST	451		Search	1545818584793	1545818584872	OK	 
REQUEST	444		Search	1545818584403	1545818584902	OK	 
REQUEST	449		Search	1545818584827	1545818584933	OK	 
REQUEST	446		Search	1545818584404	1545818584937	OK	 
REQUEST	448		Search	1545818584844	1545818584974	OK	 
USER	Users	448	END	1545818583871	1545818584976
REQUEST	442		Search	1545818584863	1545818584983	OK	 
REQUEST	446		Search	1545818584956	1545818584994	OK	 
USER	Users	442	END	1545818582203	1545818585005
USER	Users	446	END	1545818583292	1545818585005
REQUEST	450		Search	1545818584763	1545818584989	OK	 
USER	Users	452	START	1545818585042	1545818585042
REQUEST	444		Search	1545818584930	1545818585045	OK	 
REQUEST	449		Search	1545818584935	1545818585050	OK	 
REQUEST	450		Search	1545818585008	1545818585136	OK	 
REQUEST	451		Search	1545818584885	1545818585146	OK	 
REQUEST	444		Search	1545818585046	1545818585182	OK	 
USER	Users	444	END	1545818582791	1545818585197
REQUEST	450		Search	1545818585139	1545818585214	OK	 
REQUEST	449		Search	1545818585051	1545818585221	OK	 
USER	Users	453	START	1545818585292	1545818585292
REQUEST	449		Search	1545818585237	1545818585301	OK	 
REQUEST	450		Search	1545818585224	1545818585297	OK	 
USER	Users	450	END	1545818584541	1545818585303
USER	Users	449	END	1545818584202	1545818585303
REQUEST	451		Search	1545818585160	1545818585294	OK	 
REQUEST	452		Search	1545818585042	1545818585313	OK	 
REQUEST	451		Search	1545818585307	1545818585455	OK	 
REQUEST	452		Search	1545818585338	1545818585482	OK	 
USER	Users	454	START	1545818585543	1545818585543
REQUEST	451		Search	1545818585475	1545818585549	OK	 
USER	Users	451	END	1545818584792	1545818585552
REQUEST	452		Search	1545818585495	1545818585631	OK	 
REQUEST	454		Search	1545818585544	1545818585721	OK	 
USER	Users	455	START	1545818585792	1545818585792
REQUEST	454		Search	1545818585743	1545818585823	OK	 
REQUEST	453		Search	1545818585293	1545818585718	OK	 
REQUEST	455		Search	1545818585795	1545818585891	OK	 
REQUEST	452		Search	1545818585657	1545818585802	OK	 
REQUEST	455		Search	1545818585899	1545818585950	OK	 
REQUEST	452		Search	1545818585908	1545818585959	OK	 
USER	Users	452	END	1545818585042	1545818585960
REQUEST	454		Search	1545818585826	1545818585982	OK	 
USER	Users	456	START	1545818586043	1545818586043
REQUEST	455		Search	1545818585958	1545818586214	OK	 
REQUEST	456		Search	1545818586043	1545818586244	OK	 
REQUEST	454		Search	1545818585983	1545818586259	OK	 
USER	Users	457	START	1545818586300	1545818586300
